,Address,Referendum,Vote,Amount,EffectiveVotes
1235,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,29,yes,,2623372.0
1236,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,3,yes,,1311686.0
1237,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,31,yes,,1311686.0
1238,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,33,yes,,1311686.0
1239,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,34,yes,,1311686.0
1240,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,35,yes,,1311686.0
1241,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,39,yes,,1311686.0
1242,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,4,yes,,1311686.0
1243,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,42,no,,1311686.0
1244,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,44,yes,,1311686.0
1245,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,47,yes,,1311686.0
1246,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,5,no,,1311686.0
1247,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,51,yes,,1311686.0
1248,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,53,yes,,1311686.0
1249,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,54,yes,,1311686.0
1250,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,56,yes,,1311686.0
1251,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,62,yes,,1311686.0
1252,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,7,yes,,1311686.0
1253,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,73,yes,,1311686.0
1254,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,76,no,,1311686.0
1255,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,77,yes,,1311686.0
1256,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,79,yes,,1311686.0
1257,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,8,yes,,1311686.0
1258,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,80,no,,1311686.0
1259,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,81,no,,2623372.0
1260,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,82,yes,,1311686.0
1261,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,83,yes,,1311686.0
1262,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,84,yes,,1311686.0
1263,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,85,yes,,1311686.0
1264,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,9,yes,,1311686.0
1265,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,93,yes,,1313372.0
1266,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,94,yes,,1311686.0
1267,152QidDC4QrtMCyRGiQmvrNyjntvMg2XouCSdoPSeqUNTvsq,95,yes,,2623372.0
1268,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,0,no,,254011.0
1269,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,1,no,,254058.0662650945
1270,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,101,yes,,265875.15353043727
1271,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,102,yes,,265875.15353043727
1272,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,106,no,,265875.15353043727
1273,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,107,no,,531750.3070608746
1274,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,108,yes,,260975.1535304373
1275,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,109,yes,,797625.4605913119
1276,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,11,no,,248058.0662650945
1277,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,110,yes,,261005.6355338166
1278,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,112,yes,,260975.1535304373
1279,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,113,yes,,260975.1535304373
1280,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,114,yes,,265875.15353043727
1281,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,115,yes,,265875.15353043727
1282,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,12,no,,251010.0
1283,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,120,yes,,265875.15353043727
1284,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,122,yes,,261005.6355338166
1285,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,124,no,,265875.1535304373
1286,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,125,yes,,290975.15353043727
1287,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,126,yes,,265875.1535304373
1288,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,127,no,,290975.15353043727
1289,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,129,no,,265875.15353043727
1290,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,13,yes,,251056.78763295308
1291,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,130,yes,,261005.6355338166
1292,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,131,yes,,265875.15353043727
1293,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,132,yes,,611974.3070608746
1294,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,133,yes,,290975.15353043727
1295,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,134,no,,265875.15353043727
1296,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,135,yes,,265875.15353043727
1297,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,136,yes,,265875.15353043727
1298,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,137,yes,,265875.15353043727
1299,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,139,yes,,607946.3070608745
1300,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,140,no,,267022.15353043727
1301,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,141,yes,,534944.3070608745
1302,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,142,yes,,260976.1535304373
1303,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,143,yes,,260975.1535304373
1304,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,144,no,,260975.1535304373
1305,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,147,no,,277922.15353043727
1306,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,148,no,,277922.15353043727
1307,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,149,no,,306023.15353043727
1308,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,150,yes,,303022.15353043727
1309,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,151,yes,,265875.15353043727
1310,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,152,yes,,265875.15353043727
1311,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,153,no,,277922.1535304373
1312,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,154,yes,,543797.3070608746
1313,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,155,yes,,266775.1535304373
1314,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,156,yes,,529146.3070608745
1315,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,157,no,,303022.15353043727
1316,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,159,yes,,542650.3070608748
1317,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,16,yes,,251056.78763295308
1318,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,162,yes,,277922.1535304373
1319,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,164,yes,,262122.1535304373
1320,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,165,no,,277922.1535304373
1321,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,166,yes,,271912.15353043727
1322,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,167,yes,,270023.15353043727
1323,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,168,no,,270023.1535304373
1324,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,169,no,,273022.15353043727
1325,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,17,no,,496059.0662650945
1326,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,170,no,,270023.15353043727
1327,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,171,yes,,262122.1535304373
1328,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,172,yes,,277922.1535304373
1329,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,173,no,,273022.15353043727
1330,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,174,yes,,301924.1535304373
1331,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,175,no,,262022.1535304373
1332,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,176,yes,,273022.15353043727
1333,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,177,yes,,277922.15353043727
1334,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,18,yes,,251087.2696363324
1335,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,180,yes,,530844.3070608745
1336,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,181,yes,,262922.15353043727
1337,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,182,no,,316923.15353043727
1338,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,183,yes,,277922.15353043727
1339,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,184,yes,,277925.15353043727
1340,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,185,no,,277922.15353043727
1341,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,186,yes,,270023.15353043727
1342,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,187,no,,277922.1535304373
1343,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,188,no,,269255.15353043727
1344,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,189,no,,272516.15353043727
1345,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,19,yes,,248058.0662650945
1346,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,190,yes,,273022.15353043727
1347,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,191,yes,,270023.15353043727
1348,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,192,no,,294022.15353043727
1349,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,193,yes,,270023.15353043727
1350,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,195,no,,316924.15353043727
1351,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,196,yes,,277925.15353043727
1352,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,199,no,,270023.15353043727
1353,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,2,no,,254058.0662650945
1354,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,20,yes,,251056.78763295308
1355,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,203,no,,261023.1535304373
1356,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,204,yes,,610529.8266674974
1357,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,206,no,,277922.1535304373
1358,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,208,no,,316934.15353043727
1359,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,210,yes,,273022.15353043727
1360,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,211,yes,,263245.15353043727
1361,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,212,no,,610169.8266674974
1362,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,214,no,,261023.1535304373
1363,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,215,yes,,268922.15353043727
1364,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,217,yes,,277925.15353043727
1365,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,218,no,,261023.1535304373
1366,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,219,yes,,268922.15353043727
1367,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,221,yes,,272183.15353043727
1368,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,223,no,,268922.15353043727
1369,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,225,no,,276823.1535304373
1370,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,226,no,,276823.1535304373
1371,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,231,yes,,642801.3070608746
1372,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,234,yes,,299022.15353043727
1373,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,235,no,,309822.1535304373
1374,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,236,yes,,309822.1535304373
1375,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,237,yes,,279722.15353043727
1376,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,239,yes,,306151.4133337487
1377,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,241,yes,,278712.1535304373
1378,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,246,yes,,310818.4133337487
1379,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,29,no,,251046.78763295308
1380,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,3,yes,,254040.4820033793
1381,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,30,yes,,281047.0662650945
1382,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,33,no,,251046.78763295308
1383,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,34,yes,,251046.78763295308
1384,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,37,yes,,248000.0
1385,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,39,no,,251077.2696363324
1386,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,41,no,,251047.0662650945
1387,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,42,no,,251046.78763295308
1388,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,43,no,,251046.78763295308
1389,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,45,no,,248048.0662650945
1390,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,46,no,,248048.0662650945
1391,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,47,no,,281047.0662650945
1392,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,48,yes,,251000.0
1393,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,49,yes,,251000.0
1394,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,5,no,,251046.78763295308
1395,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,50,yes,,251000.0
1396,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,51,yes,,502107.7516397117
1397,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,53,yes,,258501.0
1398,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,54,yes,,251000.0
1399,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,55,yes,,251077.5482684738
1400,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,56,yes,,258548.0662650945
1401,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,57,yes,,251000.0
1402,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,58,yes,,251077.5482684738
1403,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,59,no,,251047.0662650945
1404,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,60,no,,502047.0662650945
1405,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,61,no,,251047.0662650945
1406,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,62,yes,,290047.0662650945
1407,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,63,no,,251047.0662650945
1408,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,64,no,,251047.0662650945
1409,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,65,no,,296059.0662650945
1410,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,66,no,,296059.0662650945
1411,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,67,no,,255947.0662650945
1412,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,68,yes,,255947.0662650945
1413,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,69,no,,251047.0662650945
1414,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,7,yes,,248058.0662650945
1415,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,73,yes,,264948.0662650945
1416,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,74,no,,502096.132530189
1417,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,75,yes,,251047.0662650945
1418,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,76,no,,507922.21979553177
1419,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,77,yes,,256875.1535304373
1420,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,78,no,,256875.1535304373
1421,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,79,yes,,251047.06626509453
1422,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,8,yes,,281057.0662650945
1423,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,80,no,,290975.15353043727
1424,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,81,no,,290975.15353043727
1425,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,83,yes,,251047.0662650945
1426,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,84,yes,,270376.15353043727
1427,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,85,yes,,256875.1535304373
1428,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,87,no,,257976.1535304373
1429,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,88,no,,256875.1535304373
1430,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,89,no,,305987.15353043727
1431,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,9,yes,,296089.0662650945
1432,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,92,no,,265875.15353043727
1433,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,94,yes,,260047.0662650945
1434,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,95,yes,,260047.0662650945
1435,15Dn1B9aKU2V5qQC7ZfAHGQHoEGdfSFBeq8RWQCc9eeBAfmQ,68,no,,120000.0
1436,15Dn1B9aKU2V5qQC7ZfAHGQHoEGdfSFBeq8RWQCc9eeBAfmQ,86,yes,,120002.0
1437,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,0,no,,131512.2617035974
1438,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,112,yes,,398632.32
1439,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,113,yes,,398632.32
1440,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,114,yes,,398632.32
1441,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,115,yes,,398632.32
1442,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,12,no,,131512.2617035974
1443,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,123,yes,,398632.32
1444,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,125,yes,,398632.32
1445,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,13,yes,,131512.2617035974
1446,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,132,yes,,399839.9518983006
1447,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,133,yes,,398632.32
1448,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,135,yes,,399839.9518983006
1449,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,137,yes,,399839.9518983006
1450,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,138,yes,,399839.9518983006
1451,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,139,yes,,400537.8368797755
1452,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,147,no,,400537.8368797755
1453,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,148,yes,,398632.32
1454,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,152,yes,,399839.9518983006
1455,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,154,yes,,398632.32
1456,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,155,yes,,398632.32
1457,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,16,yes,,131512.2617035974
1458,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,161,yes,,400537.8368797755
1459,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,162,yes,,400537.8368797755
1460,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,163,yes,,377632.32
1461,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,165,yes,,400537.8368797755
1462,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,166,yes,,398632.32
1463,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,167,yes,,400537.8368797755
1464,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,174,yes,,379537.8368797755
1465,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,175,yes,,379537.8368797755
1466,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,177,yes,,400537.8368797755
1467,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,188,no,,405155.5879964195
1468,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,189,no,,159485.58799641952
1469,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,192,no,,159485.58799641952
1470,15cfSaBcTxNr8rV59cbhdMNCRagFr3GE6B3zZRsCp4QHHKPu,204,yes,,402788.58
